update,bacteria_pop,phage_pop,lysogen_pop,arbitrium,mean_lysogeny_rate,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
187,131,27,853,1714,0.382837,46,99,125,221,279,54,34,22,0,0
188,130,30,854,1715,0.381334,49,100,125,221,279,54,34,22,0,0
189,130,26,855,1715,0.383222,45,100,125,221,279,55,34,22,0,0
190,130,22,856,1715,0.385054,41,100,125,221,280,55,34,22,0,0
191,130,21,857,1715,0.385728,40,100,125,221,280,56,34,22,0,0
192,130,21,858,1715,0.386142,40,100,125,221,280,56,35,22,0,0
193,130,18,859,1715,0.387006,39,100,123,221,281,56,35,22,0,0
194,130,15,859,1715,0.388314,36,100,123,221,281,56,35,22,0,0
195,130,13,859,1715,0.389194,34,100,123,221,281,56,35,22,0,0
196,130,12,859,1715,0.389628,33,100,123,221,281,56,35,22,0,0
197,130,12,859,1715,0.389628,33,100,123,221,281,56,35,22,0,0
198,130,11,859,1715,0.390069,32,100,123,221,281,56,35,22,0,0
199,130,10,859,1715,0.390512,31,100,123,221,281,56,35,22,0,0
200,130,9,859,1715,0.390947,30,100,123,221,281,56,35,22,0,0
201,130,9,859,1715,0.390947,30,100,123,221,281,56,35,22,0,0
202,130,9,859,1715,0.390947,30,100,123,221,281,56,35,22,0,0
203,130,8,859,1715,0.391398,29,100,123,221,281,56,35,22,0,0
204,130,8,859,1715,0.391398,29,100,123,221,281,56,35,22,0,0
205,130,6,859,1715,0.392289,27,100,123,221,281,56,35,22,0,0
206,130,6,859,1715,0.392289,27,100,123,221,281,56,35,22,0,0
207,130,6,859,1715,0.392289,27,100,123,221,281,56,35,22,0,0
208,130,5,859,1715,0.392731,26,100,123,221,281,56,35,22,0,0
209,130,3,859,1715,0.393626,24,100,123,221,281,56,35,22,0,0
210,130,3,859,1715,0.393626,24,100,123,221,281,56,35,22,0,0
211,130,3,859,1715,0.393626,24,100,123,221,281,56,35,22,0,0
212,130,3,859,1715,0.393626,24,100,123,221,281,56,35,22,0,0
213,130,3,859,1715,0.393626,24,100,123,221,281,56,35,22,0,0
214,130,3,859,1715,0.393626,24,100,123,221,281,56,35,22,0,0
215,130,3,859,1715,0.393626,24,100,123,221,281,56,35,22,0,0
